1.035466088901536574e-01,1.035466088901536574e-01,1.035466088901536574e-01,1.035466088901536574e-01,1.035466088901536574e-01,1.035466088901536574e-01,1.035466088901536574e-01,1.035466088901536574e-01
1.035244440800866528e-01,1.035244440800866528e-01,1.035244440800866528e-01,1.035244440800866528e-01,1.035244440800866528e-01,1.035244440800866528e-01,1.035244440800866528e-01,1.035244440800866528e-01
1.035139628383490162e-01,1.035139628383490162e-01,1.035139628383490162e-01,1.035139628383490162e-01,1.035139628383490162e-01,1.035139628383490162e-01,1.035139628383490162e-01,1.035139628383490162e-01
1.035099647235711018e-01,1.035099647235711018e-01,1.035099647235711018e-01,1.035099647235711018e-01,1.035099647235711018e-01,1.035099647235711018e-01,1.035099647235711018e-01,1.035099647235711018e-01
1.035085430887079383e-01,1.035085430887079383e-01,1.035085430887079383e-01,1.035085430887079383e-01,1.035085430887079383e-01,1.035085430887079383e-01,1.035085430887079383e-01,1.035085430887079383e-01
1.035081331326637155e-01,1.035081331326637155e-01,1.035081331326637155e-01,1.035081331326637155e-01,1.035081331326637155e-01,1.035081331326637155e-01,1.035081331326637155e-01,1.035081331326637155e-01
1.035081748833590609e-01,1.035081748833590609e-01,1.035081748833590609e-01,1.035081748833590609e-01,1.035081748833590609e-01,1.035081748833590609e-01,1.035081748833590609e-01,1.035081748833590609e-01
1.035088175136706923e-01,1.035088175136706923e-01,1.035088175136706923e-01,1.035088175136706923e-01,1.035088175136706923e-01,1.035088175136706923e-01,1.035088175136706923e-01,1.035088175136706923e-01
1.054062739244727709e-01,1.054062739244727709e-01,1.054062739244727709e-01,1.054062739244727709e-01,1.054062739244727709e-01,1.054062739244727709e-01,1.054062739244727709e-01,1.054062739244727709e-01
1.069002092181108310e-01,1.069002092181108310e-01,1.069002092181108310e-01,1.069002092181108310e-01,1.069002092181108310e-01,1.069002092181108310e-01,1.069002092181108310e-01,1.069002092181108310e-01
1.069034295958317671e-01,1.069034295958317671e-01,1.069034295958317671e-01,1.069034295958317671e-01,1.069034295958317671e-01,1.069034295958317671e-01,1.069034295958317671e-01,1.069034295958317671e-01
1.080142317082390946e-01,1.080142317082390946e-01,1.080142317082390946e-01,1.080142317082390946e-01,1.080142317082390946e-01,1.080142317082390946e-01,1.080142317082390946e-01,1.080142317082390946e-01
1.105585030495603860e-01,1.105585030495603860e-01,1.105585030495603860e-01,1.105585030495603860e-01,1.105585030495603860e-01,1.105585030495603860e-01,1.105585030495603860e-01,1.105585030495603860e-01
1.118293748472751759e-01,1.118293748472751759e-01,1.118293748472751759e-01,1.118293748472751759e-01,1.118293748472751759e-01,1.118293748472751759e-01,1.118293748472751759e-01,1.118293748472751759e-01
1.155295365329038759e-01,1.155295365329038759e-01,1.155295365329038759e-01,1.155295365329038759e-01,1.155295365329038759e-01,1.155295365329038759e-01,1.155295365329038759e-01,1.155295365329038759e-01
1.227111966977645352e-01,1.227111966977645352e-01,1.227111966977645352e-01,1.227111966977645352e-01,1.227111966977645352e-01,1.227111966977645352e-01,1.227111966977645352e-01,1.227111966977645352e-01
1.230401335233182181e-01,1.230401335233182181e-01,1.230401335233182181e-01,1.230401335233182181e-01,1.230401335233182181e-01,1.230401335233182181e-01,1.230401335233182181e-01,1.230401335233182181e-01
1.316896095613628859e-01,1.316896095613628859e-01,1.316896095613628859e-01,1.316896095613628859e-01,1.316896095613628859e-01,1.316896095613628859e-01,1.316896095613628859e-01,1.316896095613628859e-01
